寡,1345,1345,11779,名詞,一般,*,*,*,*,寡,ヤモメ,ヤモメ,0/3,C2
寢,649,649,8835,動詞,自立,*,*,一段,未然形,寢る,ネ,ネ,0/1,C4
寢,652,652,8165,動詞,自立,*,*,一段,連用形,寢る,ネ,ネ,0/1,C4
寨,1345,1345,12026,名詞,一般,*,*,*,*,寨,サイ,サイ,1/2,C3
専,1345,1345,11594,名詞,一般,*,*,*,*,専,セン,セン,1/2,C4
對,1345,1345,11841,名詞,一般,*,*,*,*,對,タイ,タイ,1/2,C3
尒,1366,1366,10614,名詞,代名詞,一般,*,*,*,尒,ココ,ココ,0/2,*
尓,1350,1350,12251,名詞,固有名詞,人名,姓,*,*,尓,ジ,ジ,1/1,*
尢,1340,1340,7438,副詞,*,*,*,*,*,尢,モットモ,モットモ,1/4,*
尤,1340,1340,7441,副詞,*,*,*,*,*,尤,モットモ,モットモ,1/4,*
尽,1345,1345,12533,名詞,一般,*,*,*,*,尽,ジン,ジン,1/2,C3
屎,1345,1345,12115,名詞,一般,*,*,*,*,屎,クソ,クソ,2/2,C3
屛,1345,1345,11413,名詞,一般,*,*,*,*,屛,ヘイ,ヘー,0/2,C3
屠,1350,1350,12412,名詞,固有名詞,人名,姓,*,*,屠,ト,ト,1/1,*
屢,1340,1340,7557,副詞,*,*,*,*,*,屢,シバシバ,シバシバ,1/4,*
岐,1345,1345,11781,名詞,一般,*,*,*,*,岐,チマタ,チマタ,0/3,C2
岑,1350,1350,12588,名詞,固有名詞,人名,姓,*,*,岑,シン,シン,1/2,*
峒,1345,1345,12074,名詞,一般,*,*,*,*,峒,ホラ,ホラ,1/2,C3
